osm_label,overture_label,affinity,s_lin,s_emp,n_confirmed
Car Repair,Other Shop,0.4862,0.4862,0.0022,37
Car Repair,Florist,0.4833,0.4833,0.0,0
Car Repair,Sports Outlet,0.4674,0.4674,0.0004,7
Car Repair,Cell Phone Store,0.4604,0.4604,0.0,0
Car Repair,Pharmacy,0.4568,0.4568,0.0001,1
Car Repair,Furniture Store,0.4566,0.4566,0.0,0
Car Repair,Bookstore,0.4479,0.4479,0.0,0
Car Repair,Garden Store,0.4319,0.4319,0.0001,1
Car Repair,Pet Store,0.4282,0.4282,0.0,0
Car Repair,Bike shop,0.3934,0.3934,0.0001,1
Car Repair,Cannabis Dispensary,0.3812,0.3812,0.0,0
Car Repair,Clothing Store,0.3786,0.3786,0.0001,2
Car Repair,Car Dealer,0.3559,0.3559,0.0142,237
Car Repair,Supermarket,0.3391,0.3391,0.0,0
Car Repair,Convenience Store,0.3351,0.3351,0.0001,2
Car Repair,Thrift Store,0.3294,0.3294,0.0,0
Car Repair,Discount Store,0.3172,0.3172,0.0,0
Car Repair,Jewelry Store,0.3136,0.3136,0.0,0
Car Repair,Liquor Store,0.3043,0.3043,0.0,0
Car Repair,Shoe Store,0.2987,0.2987,0.0,0
Car Repair,Farmers Market,0.289,0.289,0.0,0
Car Repair,Shopping Center,0.2886,0.2886,0.0,0
Car Repair,Eye Care,0.2827,0.2827,0.0,0
Car Repair,Wholesale Store,0.2781,0.2781,0.0001,1
Car Repair,Market,0.2566,0.2566,0.0,0
Car Repair,Fast Food,0.2463,0.2463,0.0001,1
Car Repair,Home Service,0.0008,0.0,0.0026,43
Car Repair,Other Financial,0.0001,0.0,0.0006,10
Car Repair,Bakery,0.0,0.0,0.0001,1
Car Repair,Bank,0.0,0.0,0.0001,1
Car Repair,Cafe,0.0,0.0,0.0001,1
Car Repair,Community Center,0.0,0.0,0.0001,2
Car Repair,Dentist,0.0,0.0,0.0001,1
Car Repair,Other Amenity,0.0,0.0,0.0001,2
Car Repair,Other Healthcare,0.0,0.0,0.0001,2
Car Repair,Other Professional,0.0,0.0,0.0003,5
Car Repair,Park,0.0,0.0,0.0001,1
Car Repair,Print and Copy Shop,0.0,0.0,0.0001,1
Car Repair,Public Safety,0.0,0.0,0.0001,1
Car Repair,Real Estate,0.0,0.0,0.0001,2
Car Repair,Recreation,0.0,0.0,0.0002,3
Car Repair,Restaurant,0.0,0.0,0.0002,4
Car Repair,Self-Storage,0.0,0.0,0.0001,2
Car Repair,University,0.0,0.0,0.0001,1
Car Wash,Car Wash,1.0,1.0,1.0,1226
Car Wash,Car Repair,0.7077,0.7077,0.0237,29
Car Wash,Gas Station,0.5718,0.5718,0.0024,3
Car Wash,Tire Store,0.511,0.511,0.0,0
Car Wash,Charging Station,0.4393,0.4393,0.0,0
Car Wash,Car Dealer,0.0001,0.0,0.0024,3
Car Wash,Other Shop,0.0001,0.0,0.0024,3
Car Wash,Convenience Store,0.0,0.0,0.0016,2
Car Wash,Home Service,0.0,0.0,0.0016,2
Car Wash,Other Professional,0.0,0.0,0.0008,1
Car Wash,Pet Store,0.0,0.0,0.0016,2
Car Wash,Shopping Center,0.0,0.0,0.0008,1
Casino,Casino,1.0,1.0,1.0,138
Casino,Arcade,0.8658,0.8658,0.0217,3
Casino,Recreation,0.8269,0.8269,0.0507,7
Casino,Other Amenity,0.6547,0.6547,0.0072,1
Casino,Performing Arts,0.574,0.574,0.0072,1
Casino,Arts Venue,0.5625,0.5625,0.0,0
Casino,Museum,0.5469,0.5469,0.0,0
Casino,Event Venue,0.5266,0.5266,0.0,0
Casino,Stadium,0.5221,0.5221,0.0,0
Casino,Movie Theater,0.5115,0.5115,0.0,0
Casino,Nightclub,0.5079,0.5079,0.0072,1
Casino,Social Club,0.5034,0.5034,0.0,0
Casino,Hotel,0.0033,0.0,0.0507,7
Casino,Bar,0.0003,0.0,0.0145,2
Casino,Fitness Center,0.0003,0.0,0.0145,2
Casino,Cafe,0.0001,0.0,0.0072,1
Casino,Gas Station,0.0001,0.0,0.0072,1
Casino,Park,0.0001,0.0,0.0072,1
Casino,Restaurant,0.0001,0.0,0.0072,1
Cell Phone Store,Cell Phone Store,1.0,1.0,1.0,1992
Cell Phone Store,Specialty Store,0.9304,0.9304,0.0296,59
Cell Phone Store,Hardware,0.544,0.544,0.0,0
Cell Phone Store,Other Shop,0.481,0.481,0.0,0
Cell Phone Store,Florist,0.4797,0.4797,0.0,0
Cell Phone Store,Sports Outlet,0.4641,0.4641,0.0,0
Cell Phone Store,Car Repair,0.4604,0.4604,0.003,6
Cell Phone Store,Pharmacy,0.4536,0.4536,0.0,0
Cell Phone Store,Furniture Store,0.4534,0.4534,0.0,0
Cell Phone Store,Bookstore,0.4448,0.4448,0.0,0
Cell Phone Store,Garden Store,0.4291,0.4291,0.0,0
Cell Phone Store,Pet Store,0.4254,0.4254,0.0,0
Cell Phone Store,Bike shop,0.3911,0.3911,0.0,0
Cell Phone Store,Cannabis Dispensary,0.379,0.379,0.0,0
Cell Phone Store,Clothing Store,0.3754,0.3754,0.0,0
Cell Phone Store,Car Dealer,0.3531,0.3531,0.0,0
Cell Phone Store,Supermarket,0.3365,0.3365,0.0005,1
Cell Phone Store,Convenience Store,0.3326,0.3326,0.0,0
Cell Phone Store,Thrift Store,0.327,0.327,0.0,0
Cell Phone Store,Discount Store,0.315,0.315,0.0,0
Cell Phone Store,Jewelry Store,0.3114,0.3114,0.0,0
Cell Phone Store,Liquor Store,0.3022,0.3022,0.0,0
Cell Phone Store,Shoe Store,0.2968,0.2968,0.0,0
Cell Phone Store,Farmers Market,0.2872,0.2872,0.0,0
Cell Phone Store,Shopping Center,0.2868,0.2868,0.0,0
Cell Phone Store,Eye Care,0.281,0.281,0.0,0
Cell Phone Store,Wholesale Store,0.2764,0.2764,0.0,0
Cell Phone Store,Market,0.2551,0.2551,0.0,0
Cell Phone Store,Fast Food,0.245,0.245,0.0,0
Cell Phone Store,Other Professional,0.0001,0.0,0.0025,5
Cell Phone Store,Cafe,0.0,0.0,0.0005,1
Cell Phone Store,Home Service,0.0,0.0,0.0005,1
Cell Phone Store,Legal Service,0.0,0.0,0.0005,1
Cell Phone Store,Other Financial,0.0,0.0,0.001,2
Cell Phone Store,Real Estate,0.0,0.0,0.001,2
Cell Phone Store,Restaurant,0.0,0.0,0.0005,1
Cemetery,Cemetery,1.0,1.0,1.0,27
Cemetery,Historic Site,0.8862,0.8862,0.0,0
Cemetery,Place of Worship,0.4693,0.4693,0.037,1
Cemetery,Community Center,0.3277,0.3277,0.0,0
Cemetery,Other Amenity,0.2244,0.2244,0.0,0
Cemetery,Funeral Services,0.1235,0.0,0.7407,20
Cemetery,Park,0.0004,0.0,0.037,1
Charging Station,Charging Station,1.0,1.0,1.0,13
Charging Station,Gas Station,0.7293,0.7293,0.2308,3
Charging Station,Car Repair,0.5499,0.5499,0.0769,1
Charging Station,Car Wash,0.4393,0.4393,0.0,0
Charging Station,Tire Store,0.4129,0.4129,0.0,0
Charging Station,Bar,0.0008,0.0,0.0769,1
Charging Station,Car Dealer,0.0008,0.0,0.0769,1
Charging Station,Convenience Store,0.0008,0.0,0.0769,1
Charging Station,Fitness Center,0.0008,0.0,0.0769,1
Charging Station,Home Service,0.0008,0.0,0.0769,1
Childcare,Childcare,1.0,1.0,0.5408,252
Childcare,Home Service,0.8828,0.3367,1.0,466
Childcare,Funeral Services,0.8758,0.8758,0.0,0
Childcare,Other Professional,0.6755,0.6755,0.0021,1
Childcare,Other Shop,0.6391,0.6391,0.0,0
Childcare,Kindergarten,0.4129,0.0,0.5687,265
Childcare,Other Financial,0.338,0.338,0.0,0
Childcare,Real Estate,0.3198,0.3198,0.0,0
Childcare,Legal Service,0.2871,0.2871,0.0,0
Childcare,Bank,0.2791,0.2791,0.0,0
Childcare,ATM,0.2743,0.2743,0.0,0
Childcare,Self-Storage,0.267,0.267,0.0,0
Childcare,Print and Copy Shop,0.2587,0.2587,0.0,0
Childcare,Post Office,0.2506,0.2506,0.0,0
Childcare,Laundromat,0.2499,0.2499,0.0,0
Childcare,Dry Cleaning,0.2308,0.2308,0.0,0
Childcare,Other Amenity,0.219,0.219,0.0043,2
Childcare,School,0.0358,0.0,0.1073,50
Childcare,Community Center,0.0115,0.0,0.0558,26
Childcare,Garden Store,0.001,0.0,0.015,7
Childcare,Museum,0.0003,0.0,0.0086,4
Childcare,Fitness Center,0.0002,0.0,0.0064,3
Childcare,Physical Therapy,0.0001,0.0,0.0043,2
Childcare,Place of Worship,0.0001,0.0,0.0043,2
Childcare,Playground,0.0001,0.0,0.0043,2
Childcare,Event Venue,0.0,0.0,0.0021,1
Childcare,Mental Health,0.0,0.0,0.0021,1
Childcare,Other Healthcare,0.0,0.0,0.0021,1
Childcare,Performing Arts,0.0,0.0,0.0021,1
Childcare,Recreation,0.0,0.0,0.0021,1
Childcare,Specialty Store,0.0,0.0,0.0021,1
Childcare,University,0.0,0.0,0.0021,1
Clinic,Clinic,1.0,1.0,1.0,3234
Clinic,Other Healthcare,0.9518,0.9518,0.7226,2337
Clinic,Public Safety,0.9166,0.9166,0.0009,3
Clinic,Hospital,0.8681,0.8681,0.132,427
Clinic,Dentist,0.7643,0.7643,0.0223,72
Clinic,Alternative Medicine,0.7269,0.7269,0.0216,70
Clinic,Mental Health,0.7138,0.7138,0.0674,218
Clinic,Eye Care,0.6499,0.6499,0.0758,245
Clinic,Physical Therapy,0.647,0.647,0.0417,135
Clinic,Counseling,0.4995,0.4995,0.0003,1
Clinic,Occupational Therapy,0.4971,0.4971,0.004,13
Clinic,Speech Therapist,0.4967,0.4967,0.0012,4
Clinic,Cannabis Dispensary,0.4764,0.4764,0.0012,4
Clinic,Maternity Center,0.4538,0.4538,0.0019,6
Clinic,Other Financial,0.428,0.428,0.0,0
Clinic,Massage Therapy,0.0344,0.0,0.0541,175
Clinic,Hair and Beauty,0.0046,0.0,0.0145,47
Clinic,Community Center,0.0037,0.0,0.0127,41
Clinic,Government Office,0.0014,0.0,0.0074,24
Clinic,Pharmacy,0.0013,0.0,0.0071,23
Clinic,Other Professional,0.0009,0.0,0.0059,19
Clinic,Specialty Store,0.0009,0.0,0.0059,19
Clinic,Fitness Center,0.0001,0.0,0.0022,7
Clinic,Home Service,0.0001,0.0,0.0019,6
Clinic,School,0.0001,0.0,0.0022,7
Clinic,University,0.0001,0.0,0.0015,5
Clinic,Arts Venue,0.0,0.0,0.0003,1
Clinic,Fast Food,0.0,0.0,0.0003,1
Clinic,Garden Store,0.0,0.0,0.0003,1
Clinic,Movie Theater,0.0,0.0,0.0003,1
Clinic,Other Amenity,0.0,0.0,0.0003,1
Clinic,Other Shop,0.0,0.0,0.0009,3
Clinic,Place of Worship,0.0,0.0,0.0003,1
Clinic,Print and Copy Shop,0.0,0.0,0.0006,2
Clinic,Real Estate,0.0,0.0,0.0006,2
Clinic,Recreation,0.0,0.0,0.0006,2
Clinic,Restaurant,0.0,0.0,0.0006,2
Clinic,Shopping Center,0.0,0.0,0.0003,1
Clinic,Social Club,0.0,0.0,0.0003,1
Clinic,Supermarket,0.0,0.0,0.0003,1
Clinic,Thrift Store,0.0,0.0,0.0003,1
Clinic,Veterinarian,0.0,0.0,0.0003,1
Clothing Store,Clothing Store,1.0,1.0,1.0,9735
Clothing Store,Jewelry Store,0.7985,0.7985,0.0016,16
Clothing Store,Shoe Store,0.7544,0.7544,0.01,97
Clothing Store,Eye Care,0.7078,0.7078,0.0008,8
Clothing Store,Other Shop,0.631,0.631,0.0048,47
Clothing Store,Specialty Store,0.5535,0.5535,0.0367,357
Clothing Store,Hardware,0.463,0.463,0.002,19
Clothing Store,Car Dealer,0.4278,0.4278,0.0013,13
Clothing Store,Supermarket,0.4037,0.4037,0.0507,494
Clothing Store,Convenience Store,0.398,0.398,0.0,0
Clothing Store,Florist,0.3976,0.3976,0.0114,111
Clothing Store,Thrift Store,0.39,0.39,0.0427,416
Clothing Store,Sports Outlet,0.3822,0.3822,0.0269,262
Clothing Store,Car Repair,0.3786,0.3786,0.0016,16
Clothing Store,Cell Phone Store,0.3754,0.3754,0.0045,44
Clothing Store,Discount Store,0.373,0.373,0.1655,1611
Clothing Store,Pharmacy,0.372,0.372,0.0004,4
Clothing Store,Furniture Store,0.3718,0.3718,0.0038,37
Clothing Store,Bookstore,0.3635,0.3635,0.0018,18
Clothing Store,Liquor Store,0.3553,0.3553,0.0,0
Clothing Store,Garden Store,0.3484,0.3484,0.0011,11
Clothing Store,Pet Store,0.3449,0.3449,0.0002,2
Clothing Store,Farmers Market,0.3347,0.3347,0.0,0
Clothing Store,Shopping Center,0.3341,0.3341,0.0004,4
Clothing Store,Wholesale Store,0.3201,0.3201,0.0005,5
Clothing Store,Bike shop,0.3128,0.3128,0.0005,5
Clothing Store,Cannabis Dispensary,0.3017,0.3017,0.0,0
Clothing Store,Market,0.2919,0.2919,0.0002,2
Clothing Store,Fast Food,0.2787,0.2787,0.0,0
Clothing Store,Print and Copy Shop,0.004,0.0,0.0087,85
Clothing Store,Home Service,0.0014,0.0,0.0046,45
Clothing Store,Hair and Beauty,0.0004,0.0,0.0023,22
Clothing Store,Arts Venue,0.0,0.0,0.0001,1
Clothing Store,Bar,0.0,0.0,0.0001,1
Clothing Store,Cafe,0.0,0.0,0.0004,4
Clothing Store,Clinic,0.0,0.0,0.0001,1
Clothing Store,Community Center,0.0,0.0,0.0006,6
Clothing Store,Dessert Shop,0.0,0.0,0.0001,1
Clothing Store,Dry Cleaning,0.0,0.0,0.0004,4
Clothing Store,Fitness Center,0.0,0.0,0.0003,3
Clothing Store,Government Office,0.0,0.0,0.0001,1
Clothing Store,Hotel,0.0,0.0,0.0001,1
Clothing Store,Laundromat,0.0,0.0,0.0004,4
Clothing Store,Legal Service,0.0,0.0,0.0001,1
Clothing Store,Massage Therapy,0.0,0.0,0.0002,2
Clothing Store,Nightclub,0.0,0.0,0.0001,1
Clothing Store,Other Amenity,0.0,0.0,0.0001,1
Clothing Store,Other Financial,0.0,0.0,0.0002,2
Clothing Store,Other Healthcare,0.0,0.0,0.0004,4
Clothing Store,Other Professional,0.0,0.0,0.0004,4
Clothing Store,Park,0.0,0.0,0.0001,1
Clothing Store,Performing Arts,0.0,0.0,0.0004,4
Clothing Store,Physical Therapy,0.0,0.0,0.0001,1
Clothing Store,Real Estate,0.0,0.0,0.0001,1
Clothing Store,Recreation,0.0,0.0,0.0005,5
Clothing Store,Restaurant,0.0,0.0,0.0003,3
Community Center,Community Center,1.0,1.0,1.0,2859
Community Center,Government Office,0.763,0.763,0.0266,76
Community Center,Public Safety,0.6667,0.6667,0.0007,2
Community Center,Park,0.5212,0.5212,0.0031,9
Community Center,Place of Worship,0.4921,0.4921,0.0381,109
Community Center,Other Amenity,0.4869,0.4869,0.0028,8
Community Center,Public Restroom,0.4507,0.4507,0.0,0
Community Center,Historic Site,0.449,0.449,0.0189,54
Community Center,Cemetery,0.3277,0.3277,0.0,0
Community Center,Other Healthcare,0.0833,0.0,0.1098,314
Community Center,Recreation,0.0309,0.0,0.0518,148
Community Center,Mental Health,0.0277,0.0,0.0479,137
Community Center,Clinic,0.0066,0.0,0.0189,54
Community Center,Event Venue,0.0033,0.0,0.0126,36
Community Center,Home Service,0.0033,0.0,0.0126,36
Community Center,School,0.0033,0.0,0.0126,36
Community Center,Other Professional,0.0026,0.0,0.0108,31
Community Center,Childcare,0.0019,0.0,0.0091,26
Community Center,Performing Arts,0.0017,0.0,0.0087,25
Community Center,Hospital,0.0016,0.0,0.0084,24
Community Center,Fitness Center,0.0011,0.0,0.0066,19
Community Center,Real Estate,0.0009,0.0,0.0059,17
Community Center,University,0.0008,0.0,0.0056,16
Community Center,Kindergarten,0.0007,0.0,0.0052,15
Community Center,Museum,0.0006,0.0,0.0049,14
Community Center,Hotel,0.0005,0.0,0.0045,13
Community Center,Physical Therapy,0.0004,0.0,0.0038,11
Community Center,Arts Venue,0.0003,0.0,0.0035,10
Community Center,Legal Service,0.0003,0.0,0.0035,10
Community Center,Print and Copy Shop,0.0003,0.0,0.0031,9
Community Center,Restaurant,0.0003,0.0,0.0031,9
Community Center,Social Club,0.0003,0.0,0.0035,10
Community Center,Animal Shelter,0.0002,0.0,0.0024,7
Community Center,Cafe,0.0002,0.0,0.0024,7
Community Center,Thrift Store,0.0002,0.0,0.0028,8
Community Center,Alternative Medicine,0.0001,0.0,0.0014,4
Community Center,Bar,0.0001,0.0,0.0014,4
Community Center,Library,0.0001,0.0,0.0017,5
Community Center,Specialty Store,0.0001,0.0,0.0017,5
Community Center,Arcade,0.0,0.0,0.0007,2
Community Center,Bakery,0.0,0.0,0.0003,1
Community Center,Bike shop,0.0,0.0,0.0007,2
Community Center,Bowling Alley,0.0,0.0,0.0003,1
Community Center,Campground,0.0,0.0,0.0007,2
Community Center,Car Dealer,0.0,0.0,0.0007,2
Community Center,Car Repair,0.0,0.0,0.0003,1
Community Center,Clothing Store,0.0,0.0,0.0003,1
Community Center,Dentist,0.0,0.0,0.0003,1
Community Center,Farmers Market,0.0,0.0,0.0003,1
Community Center,Florist,0.0,0.0,0.0003,1
Community Center,Funeral Services,0.0,0.0,0.0007,2
Community Center,Furniture Store,0.0,0.0,0.0003,1
Community Center,Garden Store,0.0,0.0,0.0003,1
Community Center,Golf Course,0.0,0.0,0.0007,2
Community Center,Marina,0.0,0.0,0.0003,1
Community Center,Massage Therapy,0.0,0.0,0.0003,1
Community Center,Maternity Center,0.0,0.0,0.0003,1
Community Center,Nightclub,0.0,0.0,0.0003,1
Community Center,Occupational Therapy,0.0,0.0,0.0007,2
Community Center,Other Financial,0.0,0.0,0.001,3
Community Center,Other Shop,0.0,0.0,0.001,3
Community Center,Pharmacy,0.0,0.0,0.001,3
Community Center,Playground,0.0,0.0,0.0007,2
Community Center,Shopping Center,0.0,0.0,0.0003,1
Community Center,Sports Outlet,0.0,0.0,0.0007,2
Community Center,Supermarket,0.0,0.0,0.001,3
Community Center,Swimming Pool,0.0,0.0,0.0007,2
Community Center,Veterinarian,0.0,0.0,0.0003,1
Convenience Store,Convenience Store,1.0,1.0,1.0,7747
Convenience Store,Other Shop,0.5187,0.5187,0.0036,28
Convenience Store,Specialty Store,0.4652,0.4652,0.012,93
Convenience Store,Hardware,0.3996,0.3996,0.0012,9
Convenience Store,Clothing Store,0.398,0.398,0.0009,7
Convenience Store,Car Dealer,0.3731,0.3731,0.0,0
Convenience Store,Supermarket,0.3546,0.3546,0.0944,731
Convenience Store,Florist,0.3499,0.3499,0.0015,12
Convenience Store,Thrift Store,0.344,0.344,0.0001,1
Convenience Store,Sports Outlet,0.3379,0.3379,0.0026,20
Convenience Store,Car Repair,0.3351,0.3351,0.0021,16
Convenience Store,Cell Phone Store,0.3326,0.3326,0.0005,4
Convenience Store,Discount Store,0.3307,0.3307,0.0027,21
Convenience Store,Pharmacy,0.3299,0.3299,0.0044,34
Convenience Store,Furniture Store,0.3298,0.3298,0.0006,5
Convenience Store,Jewelry Store,0.3268,0.3268,0.0,0
Convenience Store,Bookstore,0.3232,0.3232,0.0009,7
Convenience Store,Liquor Store,0.3167,0.3167,0.0071,55
Convenience Store,Garden Store,0.3112,0.3112,0.0004,3
Convenience Store,Shoe Store,0.3107,0.3107,0.0,0
Convenience Store,Pet Store,0.3084,0.3084,0.0003,2
Convenience Store,Farmers Market,0.3002,0.3002,0.0021,16
Convenience Store,Shopping Center,0.2998,0.2998,0.0003,2
Convenience Store,Eye Care,0.2934,0.2934,0.0,0
Convenience Store,Wholesale Store,0.2884,0.2884,0.0001,1
Convenience Store,Bike shop,0.2825,0.2825,0.0001,1
Convenience Store,Cannabis Dispensary,0.2734,0.2734,0.0001,1
Convenience Store,Market,0.2654,0.2654,0.0015,12
Convenience Store,Fast Food,0.2544,0.2544,0.0378,293
Convenience Store,Gas Station,0.0603,0.0,0.0713,552
Convenience Store,Restaurant,0.0231,0.0,0.0323,250
Convenience Store,Cafe,0.0011,0.0,0.0043,33
Convenience Store,Bar,0.0002,0.0,0.0015,12
Convenience Store,Bakery,0.0001,0.0,0.0014,11
Convenience Store,Dessert Shop,0.0001,0.0,0.001,8
Convenience Store,ATM,0.0,0.0,0.0004,3
Convenience Store,Campground,0.0,0.0,0.0004,3
Convenience Store,Car Wash,0.0,0.0,0.0006,5
Convenience Store,Community Center,0.0,0.0,0.0003,2
Convenience Store,Funeral Services,0.0,0.0,0.0001,1
Convenience Store,Hair and Beauty,0.0,0.0,0.0001,1
Convenience Store,Home Service,0.0,0.0,0.0001,1
Convenience Store,Hotel,0.0,0.0,0.0006,5
Convenience Store,Laundromat,0.0,0.0,0.0001,1
Convenience Store,Marina,0.0,0.0,0.0001,1
Convenience Store,Other Amenity,0.0,0.0,0.0001,1
Convenience Store,Other Financial,0.0,0.0,0.0001,1
Convenience Store,Other Healthcare,0.0,0.0,0.0001,1
Convenience Store,Real Estate,0.0,0.0,0.0001,1
Convenience Store,University,0.0,0.0,0.0001,1
Counseling,Counseling,1.0,1.0,0.0658,10
Counseling,Mental Health,0.9007,0.7499,1.0,152
Counseling,Other Healthcare,0.6987,0.4642,0.875,133
Counseling,Clinic,0.4995,0.4995,0.0724,11
Counseling,Dentist,0.4328,0.4328,0.0,0
Counseling,Alternative Medicine,0.4205,0.4205,0.0066,1
Counseling,Eye Care,0.3936,0.3936,0.0,0
Counseling,Physical Therapy,0.3925,0.3925,0.0132,2
Counseling,Hospital,0.3577,0.3577,0.0066,1
Counseling,Occupational Therapy,0.3318,0.3318,0.0,0
Counseling,Speech Therapist,0.3317,0.3317,0.0,0
Counseling,Public Safety,0.3149,0.3149,0.0,0
Counseling,Cannabis Dispensary,0.3123,0.3123,0.0,0
Counseling,Maternity Center,0.312,0.312,0.0,0
Counseling,Other Financial,0.2907,0.2907,0.0,0
Counseling,Community Center,0.0113,0.0,0.0921,14
Counseling,Other Professional,0.001,0.0,0.0263,4
Counseling,Home Service,0.0003,0.0,0.0132,2
Counseling,Massage Therapy,0.0003,0.0,0.0132,2
Counseling,Social Club,0.0003,0.0,0.0132,2
Counseling,Event Venue,0.0001,0.0,0.0066,1
Counseling,Government Office,0.0001,0.0,0.0066,1
Counseling,Other Amenity,0.0001,0.0,0.0066,1
Counseling,Pharmacy,0.0001,0.0,0.0066,1
Counseling,Self-Storage,0.0001,0.0,0.0066,1
Counseling,University,0.0001,0.0,0.0066,1
Dentist,Dentist,1.0,1.0,1.0,6579
Dentist,Clinic,0.7643,0.7643,0.0014,9
Dentist,Other Healthcare,0.7193,0.7193,0.0131,86
Dentist,Alternative Medicine,0.5937,0.5937,0.0,0
Dentist,Mental Health,0.585,0.585,0.0,0
Dentist,Eye Care,0.5414,0.5414,0.0,0
Dentist,Physical Therapy,0.5394,0.5394,0.0006,4
Dentist,Hospital,0.4922,0.4922,0.0002,1
Dentist,Counseling,0.4328,0.4328,0.0,0
Dentist,Occupational Therapy,0.431,0.431,0.0,0
Dentist,Speech Therapist,0.4307,0.4307,0.0,0
Dentist,Public Safety,0.4146,0.4146,0.0,0
Dentist,Cannabis Dispensary,0.4101,0.4101,0.0,0
Dentist,Maternity Center,0.3981,0.3981,0.0,0
Dentist,Other Financial,0.3737,0.3737,0.0002,1
Dentist,Hair and Beauty,0.0,0.0,0.0006,4
Dentist,Home Service,0.0,0.0,0.0002,1
Dentist,Massage Therapy,0.0,0.0,0.0005,3
Dentist,Other Professional,0.0,0.0,0.0005,3
Dentist,Other Shop,0.0,0.0,0.0002,1
Dentist,Pharmacy,0.0,0.0,0.0002,1
Dentist,Real Estate,0.0,0.0,0.0002,1
Dentist,Specialty Store,0.0,0.0,0.0002,1
Dentist,University,0.0,0.0,0.0002,1
Dessert Shop,Dessert Shop,1.0,1.0,1.0,2934
Dessert Shop,Fast Food,0.6904,0.6904,0.0034,10
Dessert Shop,Bakery,0.6581,0.6581,0.0027,8
Dessert Shop,Cafe,0.6366,0.6366,0.017,50
Dessert Shop,Restaurant,0.5783,0.5783,0.0204,60
Dessert Shop,Bar,0.5247,0.5247,0.0007,2
Dessert Shop,Supermarket,0.0001,0.0,0.0014,4
Dessert Shop,Arts Venue,0.0,0.0,0.0003,1
Dessert Shop,Convenience Store,0.0,0.0,0.0003,1
Dessert Shop,Dry Cleaning,0.0,0.0,0.0003,1
Dessert Shop,Florist,0.0,0.0,0.0007,2
Dessert Shop,Garden Store,0.0,0.0,0.0003,1
Dessert Shop,Other Professional,0.0,0.0,0.0003,1
Dessert Shop,Other Shop,0.0,0.0,0.0003,1
Dessert Shop,Recreation,0.0,0.0,0.0007,2
Dessert Shop,Specialty Store,0.0,0.0,0.001,3
Dessert Shop,Thrift Store,0.0,0.0,0.0003,1
Discount Store,Discount Store,1.0,1.0,1.0,10130
Discount Store,Other Shop,0.4771,0.4771,0.0014,14
Discount Store,Specialty Store,0.4314,0.4314,0.0028,28
Discount Store,Hardware,0.3744,0.3744,0.0011,11
Discount Store,Clothing Store,0.373,0.373,0.0031,31
Discount Store,Car Dealer,0.351,0.351,0.0,0
Discount Store,Supermarket,0.3346,0.3346,0.0011,11
Discount Store,Convenience Store,0.3307,0.3307,0.0128,130
Discount Store,Florist,0.3304,0.3304,0.0027,27
Discount Store,Thrift Store,0.3252,0.3252,0.0016,16
Discount Store,Sports Outlet,0.3197,0.3197,0.0006,6
Discount Store,Car Repair,0.3172,0.3172,0.0,0
Discount Store,Cell Phone Store,0.315,0.315,0.0,0
Discount Store,Pharmacy,0.3125,0.3125,0.0001,1
Discount Store,Furniture Store,0.3124,0.3124,0.0012,12
Discount Store,Jewelry Store,0.3097,0.3097,0.0,0
Discount Store,Bookstore,0.3065,0.3065,0.0002,2
Discount Store,Liquor Store,0.3006,0.3006,0.0,0
Discount Store,Garden Store,0.2957,0.2957,0.0,0
Discount Store,Shoe Store,0.2952,0.2952,0.0,0
Discount Store,Pet Store,0.2932,0.2932,0.0,0
Discount Store,Farmers Market,0.2858,0.2858,0.0,0
Discount Store,Shopping Center,0.2854,0.2854,0.0001,1
Discount Store,Eye Care,0.2796,0.2796,0.0,0
Discount Store,Wholesale Store,0.2751,0.2751,0.0001,1
Discount Store,Bike shop,0.2696,0.2696,0.0,0
Discount Store,Cannabis Dispensary,0.2614,0.2614,0.0001,1
Discount Store,Market,0.254,0.254,0.0001,1
Discount Store,Fast Food,0.2439,0.2439,0.0002,2
Discount Store,Alternative Medicine,0.0,0.0,0.0001,1
Discount Store,Dessert Shop,0.0,0.0,0.0001,1
Discount Store,Home Service,0.0,0.0,0.0001,1
Discount Store,Other Financial,0.0,0.0,0.0002,2
Discount Store,Other Professional,0.0,0.0,0.0001,1
Discount Store,Real Estate,0.0,0.0,0.0001,1
Discount Store,Recreation,0.0,0.0,0.0001,1
Discount Store,Restaurant,0.0,0.0,0.0004,4
Dog Park,Dog Park,1.0,1.0,1.0,101
Dog Park,Park,0.7116,0.7116,0.0594,6
Dog Park,Playground,0.5653,0.5653,0.0,0
Dog Park,Recreation,0.5549,0.5549,0.0099,1
Dog Park,Fitness Center,0.4777,0.4777,0.0,0
Dog Park,Performing Arts,0.4318,0.4318,0.0,0
Dog Park,Golf Course,0.4159,0.4159,0.0,0
Dog Park,Swimming Pool,0.4138,0.4138,0.0,0
Dog Park,Sports Outlet,0.3986,0.3986,0.0,0
Dog Park,Bowling Alley,0.3887,0.3887,0.0,0
Dog Park,Pet Store,0.017,0.0,0.1386,14
Dog Park,Bar,0.0015,0.0,0.0396,4
Dog Park,Cafe,0.0001,0.0,0.0099,1
Dog Park,Historic Site,0.0001,0.0,0.0099,1
Dog Park,Other Amenity,0.0001,0.0,0.0099,1
Dog Park,Restaurant,0.0001,0.0,0.0099,1
Dry Cleaning,Dry Cleaning,1.0,1.0,1.0,768
